종목코드,종목명,일자,종가,종가_등락비율,종가_방향,SMA5_등락비율,SMA20_등락비율,SMA60_등락비율,BB상_등락비율,BB중_등락비율,BB하_등락비율,RSI_등락비율,MACD_등락비율,거래량_등락비율,SMA5_전일방향,SMA5_종가일치,SMA20_전일방향,SMA20_종가일치,SMA60_전일방향,SMA60_종가일치,BB상_전일방향,BB상_종가일치,BB중_전일방향,BB중_종가일치,BB하_전일방향,BB하_종가일치,RSI_전일방향,RSI_종가일치,MACD_전일방향,MACD_종가일치,거래량_전일방향,거래량_종가일치
035420.KS,NAVER,2026-04-06,196800.0000,-0.3544,하락,-1.0076,-0.5059,-0.4372,0.1845,-0.5059,-1.3174,-0.9743,1.9520,8.8059,하락,1,하락,1,하락,1,상승,0,하락,1,하락,1,상승,0,상승,0,하락,1
035420.KS,NAVER,2026-04-07,195900.0000,-0.4573,하락,-0.5588,-0.5764,-0.3933,-0.0285,-0.5764,-1.2302,-1.3311,1.0566,-6.7558,하락,1,하락,1,하락,1,상승,0,하락,1,하락,1,하락,1,상승,0,상승,0
035420.KS,NAVER,2026-04-08,201500.0000,2.8586,상승,-0.9032,-0.4831,-0.3453,-0.4492,-0.4831,-0.5240,16.0011,-4.6065,4.6711,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,상승,1,하락,0
035420.KS,NAVER,2026-04-09,201500.0000,0.0000,보합,0.5772,-0.4854,-0.3675,-0.5429,-0.4854,-0.4160,0.0000,-4.9230,79.7746,하락,,하락,,하락,,하락,,하락,,하락,,상승,,하락,,상승,
035420.KS,NAVER,2026-04-10,202000.0000,0.2481,상승,0.4531,-0.4997,-0.3759,-0.7295,-0.4997,-0.2222,1.3004,-5.6183,-58.2678,상승,1,하락,0,하락,0,하락,0,하락,0,하락,0,보합,,하락,0,상승,1
035420.KS,NAVER,2026-04-13,199000.0000,-1.4851,하락,0.2205,-0.4544,-0.4619,-0.4076,-0.4544,-0.5106,-5.1532,-3.1211,-1.9831,상승,0,하락,1,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1,하락,1
035420.KS,NAVER,2026-04-14,201500.0000,1.2563,상승,0.5601,-0.5405,-0.4109,-1.0502,-0.5405,0.0723,7.2951,-5.9710,21.1261,상승,1,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0,하락,0
035420.KS,NAVER,2026-04-15,211000.0000,4.7146,상승,0.9448,-0.3744,-0.2597,-1.3437,-0.3744,0.7781,22.5204,-15.4392,59.1571,상승,1,하락,0,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0,상승,1
035420.KS,NAVER,2026-04-16,218500.0000,3.5545,상승,1.6749,-0.0485,-0.1926,-0.2006,-0.0485,0.1285,11.7088,-24.1499,-24.1555,상승,1,하락,0,하락,0,하락,0,하락,0,상승,1,상승,1,하락,0,상승,1
035420.KS,NAVER,2026-04-17,216500.0000,-0.9153,하락,1.4050,-0.1213,-0.1537,-0.5085,-0.1213,0.3280,-3.2031,-23.0240,49.0334,상승,0,하락,1,하락,1,하락,1,하락,1,상승,0,상승,0,하락,1,하락,1
035420.KS,NAVER,2026-04-20,213500.0000,-1.3857,하락,1.3856,0.1093,-0.2183,0.2497,0.1093,-0.0523,-4.9197,-18.6099,-59.1789,상승,0,하락,1,하락,1,하락,1,하락,1,상승,0,하락,1,하락,1,상승,0
035420.KS,NAVER,2026-04-21,214000.0000,0.2342,상승,1.1781,0.0121,-0.1757,0.0348,0.0121,-0.0140,0.8412,-20.2751,19.2257,상승,1,상승,1,하락,0,상승,1,상승,1,하락,0,하락,0,하락,0,하락,0
035420.KS,NAVER,2026-04-22,214000.0000,0.0000,보합,0.2795,-0.0364,-0.2264,-0.1140,-0.0364,0.0532,0.0000,-21.0644,-33.2011,상승,,상승,,하락,,상승,,상승,,하락,,상승,,하락,,상승,
035420.KS,NAVER,2026-04-23,217500.0000,1.6355,상승,-0.0929,0.1456,-0.3493,0.4381,0.1456,-0.1916,6.2674,-35.6317,119.5366,상승,1,하락,0,하락,0,하락,0,하락,0,상승,1,보합,,하락,0,하락,0
035420.KS,NAVER,2026-04-24,214000.0000,-1.6092,하락,-0.2325,0.0606,-0.4228,0.1494,0.0606,-0.0424,-6.6684,-23.4051,-40.5278,하락,1,상승,0,하락,1,상승,0,상승,0,하락,1,상승,0,하락,1,상승,0
035420.KS,NAVER,2026-04-27,215000.0000,0.4673,상승,0.1398,0.1937,-0.4827,0.3788,0.1937,-0.0214,1.9316,-32.9527,-3.6459,하락,0,상승,1,하락,0,상승,1,상승,1,하락,0,하락,0,하락,0,하락,0
035420.KS,NAVER,2026-04-28,219500.0000,2.0930,상승,0.5119,0.4350,-0.4230,0.7193,0.4350,0.1034,8.1998,-92.4834,65.3275,상승,1,상승,1,하락,0,상승,1,상승,1,하락,0,상승,1,하락,0,하락,0
035420.KS,NAVER,2026-04-29,220000.0000,0.2278,상승,0.5556,0.2286,-0.4907,0.5716,0.2286,-0.1741,0.8176,-1043.2245,-11.2418,상승,1,상승,1,하락,0,상승,1,상승,1,상승,1,상승,1,하락,0,상승,1
